Row,Anon Student Id,Problem Hierarchy,Problem Name,Problem View,Step Name,Step Start Time,First Transaction Time,Correct Transaction Time,Step End Time,Step Duration (sec),Correct Step Duration (sec),Error Step Duration (sec),Correct First Attempt,Incorrects,Hints,Corrects,KC(SubSkills),Opportunity(SubSkills),KC(KTracedSkills),Opportunity(KTracedSkills)
8883,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-2",POG2-159,1,DragMarble:5,2009-01-28 18:20:27.0,2009-01-28 18:20:29.0,2009-01-28 18:20:29.0,2009-01-28 18:20:29.0,2.0,2.0,,1,0,0,1,,,,
8884,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-2",POG2-159,1,DragMarble:1,2009-01-28 18:20:29.0,2009-01-28 18:20:30.0,2009-01-28 18:20:30.0,2009-01-28 18:20:30.0,1.0,1.0,,1,0,0,1,,,,
8885,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-2",POG2-159,1,DragMarble:4,2009-01-28 18:20:30.0,2009-01-28 18:20:32.0,2009-01-28 18:20:32.0,2009-01-28 18:20:32.0,2.0,2.0,,1,0,0,1,,,,
8886,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-2",POG2-159,1,DragMarble:3,2009-01-28 18:20:32.0,2009-01-28 18:20:36.0,2009-01-28 18:20:36.0,2009-01-28 18:20:36.0,4.0,4.0,,1,0,0,1,,,,
8887,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-2",POG2-159,1,DragMarble:0,2009-01-28 18:20:36.0,2009-01-28 18:20:40.0,2009-01-28 18:20:40.0,2009-01-28 18:20:40.0,4.0,4.0,,1,0,0,1,,,,
8888,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-2",POG2-159,1,HowManyInEach,2009-01-28 18:20:40.0,2009-01-28 18:20:43.0,2009-01-28 18:20:43.0,2009-01-28 18:20:43.0,3.0,3.0,,1,0,0,1,Identify number of items in each group,10,Identify number of items in each group-1,10
8889,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-2",POG2-159,1,HowManyTotal,2009-01-28 18:20:43.0,2009-01-28 18:20:52.0,2009-01-28 18:20:52.0,2009-01-28 18:20:52.0,9.0,9.0,,1,0,0,1,Calculate Total,6,Calculate Total-1,6
8890,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-2",POG2-159,1,IdentifyGroups2,2009-01-28 18:20:52.0,2009-01-28 18:20:56.0,2009-01-28 18:20:56.0,2009-01-28 18:20:56.0,4.0,4.0,,1,0,0,1,Enter group numerator,10,Enter group numerator-1,10
8891,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-2",POG2-159,1,TotalGroups2,2009-01-28 18:20:56.0,2009-01-28 18:20:57.0,2009-01-28 18:20:57.0,2009-01-28 18:20:57.0,1.0,1.0,,1,0,0,1,Enter group denominator,10,Enter group denominator-1,10
8892,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-2",POG2-159,1,HowManyPink2,2009-01-28 18:20:57.0,2009-01-28 18:21:01.0,2009-01-28 18:21:01.0,2009-01-28 18:21:01.0,4.0,4.0,,1,0,0,1,Enter items numerator,10,Enter items numerator-1,10
8893,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-2",POG2-159,1,HowManyTotal2,2009-01-28 18:21:01.0,2009-01-28 18:21:04.0,2009-01-28 18:21:04.0,2009-01-28 18:21:04.0,3.0,3.0,,1,0,0,1,Enter items denominator,10,Enter items denominator-1,10
8894,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-2",POG2-111,1,TotalGroups,2009-01-28 18:21:21.0,2009-01-28 18:21:26.0,2009-01-28 18:21:26.0,2009-01-28 18:21:26.0,2.5,2.5,,1,0,0,1,Identify number of equal groups from fraction,15,Identify number of equal groups from fraction-1,15
8895,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-2",POG2-111,1,IdentifyGroups,2009-01-28 18:21:21.0,2009-01-28 18:21:26.0,2009-01-28 18:21:26.0,2009-01-28 18:21:26.0,2.5,2.5,,1,0,0,1,Identify number of desired groups,11,Identify number of desired groups-1,11
8896,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-2",POG2-111,1,DragMarble:0,2009-01-28 18:21:26.0,2009-01-28 18:21:29.0,2009-01-28 18:21:29.0,2009-01-28 18:21:29.0,3.0,3.0,,1,0,0,1,,,,
8897,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-2",POG2-111,1,DragMarble:1,2009-01-28 18:21:29.0,2009-01-28 18:21:31.0,2009-01-28 18:21:31.0,2009-01-28 18:21:31.0,2.0,2.0,,1,0,0,1,,,,
8898,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-2",POG2-111,1,DragMarble:2,2009-01-28 18:21:31.0,2009-01-28 18:21:33.0,2009-01-28 18:21:33.0,2009-01-28 18:21:33.0,2.0,2.0,,1,0,0,1,,,,
8899,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-2",POG2-111,1,DragMarble:3,2009-01-28 18:21:33.0,2009-01-28 18:21:35.0,2009-01-28 18:21:35.0,2009-01-28 18:21:35.0,2.0,2.0,,1,0,0,1,,,,
8900,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-2",POG2-111,1,HowManyInEach,2009-01-28 18:21:35.0,2009-01-28 18:21:38.0,2009-01-28 18:21:38.0,2009-01-28 18:21:38.0,3.0,3.0,,1,0,0,1,Identify number of items in each group,11,Identify number of items in each group-1,11
8901,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-2",POG2-111,1,HowManyTotal,2009-01-28 18:21:38.0,2009-01-28 18:21:44.0,2009-01-28 18:21:44.0,2009-01-28 18:21:44.0,6.0,6.0,,1,0,0,1,Calculate Total,7,Calculate Total-1,7
8902,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-2",POG2-111,1,IdentifyGroups2,2009-01-28 18:21:44.0,2009-01-28 18:21:47.0,2009-01-28 18:21:47.0,2009-01-28 18:21:47.0,3.0,3.0,,1,0,0,1,Enter group numerator,11,Enter group numerator-1,11
8903,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-2",POG2-111,1,TotalGroups2,2009-01-28 18:21:47.0,2009-01-28 18:21:48.0,2009-01-28 18:21:48.0,2009-01-28 18:21:48.0,1.0,1.0,,1,0,0,1,Enter group denominator,11,Enter group denominator-1,11
8904,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-2",POG2-111,1,HowManyPink2,2009-01-28 18:21:48.0,2009-01-28 18:21:51.0,2009-01-28 18:21:51.0,2009-01-28 18:21:51.0,3.0,3.0,,1,0,0,1,Enter items numerator,11,Enter items numerator-1,11
8905,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-2",POG2-111,1,HowManyTotal2,2009-01-28 18:21:51.0,2009-01-28 18:21:52.0,2009-01-28 18:21:52.0,2009-01-28 18:21:52.0,1.0,1.0,,1,0,0,1,Enter items denominator,11,Enter items denominator-1,11
8906,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-3",POG3-107,1,TotalGroups,2009-01-28 18:22:09.0,2009-01-28 18:22:15.0,2009-01-28 18:22:15.0,2009-01-28 18:22:15.0,6.0,6.0,,1,0,0,1,Identify number of equal groups from fraction,16,Identify number of equal groups from fraction-1,16
8907,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-3",POG3-107,1,IdentifyGroups,2009-01-28 18:22:15.0,2009-01-28 18:22:16.0,2009-01-28 18:22:16.0,2009-01-28 18:22:16.0,1.0,1.0,,1,0,0,1,Identify number of desired groups,12,Identify number of desired groups-1,12
8908,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-3",POG3-107,1,HowManyInEach,2009-01-28 18:22:16.0,2009-01-28 18:22:34.0,2009-01-28 18:22:34.0,2009-01-28 18:22:34.0,18.0,18.0,,1,0,0,1,Identify number of items in each group,12,Identify number of items in each group-1,12
8909,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-3",POG3-107,1,HowManyPink,2009-01-28 18:22:34.0,2009-01-28 18:22:40.0,2009-01-28 18:22:47.0,2009-01-28 18:22:47.0,13.0,,13.0,0,1,0,1,Calculate Part,5,Calculate Part-1,5
8910,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-3",POG3-107,1,IdentifyGroups2,2009-01-28 18:22:47.0,2009-01-28 18:22:51.0,2009-01-28 18:22:51.0,2009-01-28 18:22:51.0,4.0,4.0,,1,0,0,1,Enter group numerator,12,Enter group numerator-1,12
8911,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-3",POG3-107,1,TotalGroups2,2009-01-28 18:22:51.0,2009-01-28 18:22:52.0,2009-01-28 18:22:52.0,2009-01-28 18:22:52.0,1.0,1.0,,1,0,0,1,Enter group denominator,12,Enter group denominator-1,12
8912,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-3",POG3-107,1,HowManyPink2,2009-01-28 18:22:52.0,2009-01-28 18:22:55.0,2009-01-28 18:22:55.0,2009-01-28 18:22:55.0,3.0,3.0,,1,0,0,1,Enter items numerator,12,Enter items numerator-1,12
8913,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-3",POG3-107,1,HowManyTotal2,2009-01-28 18:22:55.0,2009-01-28 18:22:56.0,2009-01-28 18:22:56.0,2009-01-28 18:22:56.0,1.0,1.0,,1,0,0,1,Enter items denominator,12,Enter items denominator-1,12
8914,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-3",POG3-133,1,TotalGroups,2009-01-28 18:23:09.0,2009-01-28 18:23:12.0,2009-01-28 18:23:12.0,2009-01-28 18:23:12.0,3.0,3.0,,1,0,0,1,Identify number of equal groups from fraction,17,Identify number of equal groups from fraction-1,17
8915,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-3",POG3-133,1,IdentifyGroups,2009-01-28 18:23:12.0,2009-01-28 18:23:13.0,2009-01-28 18:23:13.0,2009-01-28 18:23:13.0,1.0,1.0,,1,0,0,1,Identify number of desired groups,13,Identify number of desired groups-1,13
8916,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-3",POG3-133,1,HowManyInEach,2009-01-28 18:23:13.0,2009-01-28 18:24:35.0,2009-01-28 18:24:35.0,2009-01-28 18:24:35.0,82.0,82.0,,1,0,0,1,Identify number of items in each group,13,Identify number of items in each group-1,13
8917,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-3",POG3-133,1,HowManyPink,2009-01-28 18:24:35.0,2009-01-28 18:24:55.0,2009-01-28 18:24:55.0,2009-01-28 18:24:55.0,20.0,20.0,,1,0,0,1,Calculate Part,6,Calculate Part-1,6
8918,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-3",POG3-133,1,IdentifyGroups2,2009-01-28 18:24:55.0,2009-01-28 18:24:59.0,2009-01-28 18:24:59.0,2009-01-28 18:24:59.0,4.0,4.0,,1,0,0,1,Enter group numerator,13,Enter group numerator-1,13
8919,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-3",POG3-133,1,TotalGroups2,2009-01-28 18:24:59.0,2009-01-28 18:25:00.0,2009-01-28 18:25:00.0,2009-01-28 18:25:00.0,1.0,1.0,,1,0,0,1,Enter group denominator,13,Enter group denominator-1,13
8920,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-3",POG3-133,1,HowManyPink2,2009-01-28 18:25:00.0,2009-01-28 18:25:06.0,2009-01-28 18:25:06.0,2009-01-28 18:25:06.0,6.0,6.0,,1,0,0,1,Enter items numerator,13,Enter items numerator-1,13
8921,stu_ba5f7d677d,"Unit DIVIDING-GROUPS, Section DIVIDING_GROUPS-3",POG3-133,1,HowManyTotal2,2009-01-28 18:25:06.0,2009-01-28 18:25:10.0,2009-01-28 18:25:10.0,2009-01-28 18:25:10.0,4.0,4.0,,1,0,0,1,Enter items denominator,13,Enter items denominator-1,13
8930,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-108,1,MultiplyBy,2009-01-28 18:32:49.0,2009-01-28 18:33:43.0,2009-01-28 18:33:43.0,2009-01-28 18:33:43.0,54.0,54.0,,1,0,0,1,Identify multiplier in written question -- rectangle,1,Identify multiplier in written question -- rectangle-1,1
8931,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-108,1,Fraction:FigureAnswer,2009-01-28 18:33:43.0,2009-01-28 18:33:55.0,2009-01-28 18:33:55.0,2009-01-28 18:33:55.0,12.0,12.0,,1,0,0,1,Label equivalent fraction in visual~~Build fractions from symbolic problem,1~~1,Label equivalent fraction in visual-1~~Build fractions from symbolic problem-1,1~~1
8932,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-108,1,Fraction:EquationAnswer,2009-01-28 18:33:55.0,2009-01-28 18:34:08.0,2009-01-28 18:34:08.0,2009-01-28 18:34:08.0,13.0,13.0,,1,0,0,1,Label equivalent fraction in equivalence statement,1,Label equivalent fraction in equivalence statement-1,1
8933,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-108,1,NumeratorComponent,2009-01-28 18:34:08.0,2009-01-28 18:34:24.0,2009-01-28 18:34:24.0,2009-01-28 18:34:24.0,16.0,16.0,,1,0,0,1,,,,
8934,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-108,1,DenominatorComponent,2009-01-28 18:34:24.0,2009-01-28 18:34:28.0,2009-01-28 18:34:28.0,2009-01-28 18:34:28.0,4.0,4.0,,1,0,0,1,,,,
8935,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-049,1,MultiplyBy,2009-01-28 18:35:10.0,2009-01-28 18:35:22.0,2009-01-28 18:36:46.0,2009-01-28 18:36:46.0,96.0,,96.0,0,1,0,1,Identify multiplier in written question -- rectangle,2,Identify multiplier in written question -- rectangle-1,2
8936,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-049,1,Fraction:FigureAnswer,2009-01-28 18:36:46.0,2009-01-28 18:36:53.0,2009-01-28 18:36:58.0,2009-01-28 18:36:58.0,12.0,,12.0,0,1,0,1,Label equivalent fraction in visual~~Build fractions from written problem,2~~1,Label equivalent fraction in visual-1~~Build fractions from written problem-1,2~~1
8937,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-049,1,Fraction:EquationAnswer,2009-01-28 18:36:58.0,2009-01-28 18:37:05.0,2009-01-28 18:37:05.0,2009-01-28 18:37:05.0,7.0,7.0,,1,0,0,1,Label equivalent fraction in equivalence statement,2,Label equivalent fraction in equivalence statement-1,2
8938,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-049,1,NumeratorComponent,2009-01-28 18:37:05.0,2009-01-28 18:37:10.0,2009-01-28 18:37:10.0,2009-01-28 18:37:10.0,5.0,5.0,,1,0,0,1,,,,
8939,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-049,1,DenominatorComponent,2009-01-28 18:37:10.0,2009-01-28 18:37:11.0,2009-01-28 18:37:11.0,2009-01-28 18:37:11.0,1.0,1.0,,1,0,0,1,,,,
8940,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-121,1,MultiplyBy,2009-01-28 18:37:33.0,2009-01-28 18:37:49.0,2009-01-28 18:37:53.0,2009-01-28 18:37:53.0,20.0,,20.0,0,1,0,1,Identify multiplier in written question -- rectangle,3,Identify multiplier in written question -- rectangle-1,3
8941,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-121,1,Fraction:FigureAnswer,2009-01-28 18:37:53.0,2009-01-28 18:38:12.0,2009-01-28 18:38:12.0,2009-01-28 18:38:12.0,19.0,19.0,,1,0,0,1,Label equivalent fraction in visual~~Build fractions from written problem,3~~2,Label equivalent fraction in visual-1~~Build fractions from written problem-1,3~~2
8942,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-121,1,Fraction:EquationAnswer,2009-01-28 18:38:12.0,2009-01-28 18:38:17.0,2009-01-28 18:38:17.0,2009-01-28 18:38:17.0,5.0,5.0,,1,0,0,1,Label equivalent fraction in equivalence statement,3,Label equivalent fraction in equivalence statement-1,3
8943,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-121,1,NumeratorComponent,2009-01-28 18:38:17.0,2009-01-28 18:38:22.0,2009-01-28 18:38:22.0,2009-01-28 18:38:22.0,5.0,5.0,,1,0,0,1,,,,
8944,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-121,1,DenominatorComponent,2009-01-28 18:38:22.0,2009-01-28 18:38:29.0,2009-01-28 18:38:29.0,2009-01-28 18:38:29.0,7.0,7.0,,1,0,0,1,,,,
8945,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-051,1,MultiplyBy,2009-01-28 18:38:40.0,2009-01-28 18:38:49.0,2009-01-28 18:38:49.0,2009-01-28 18:38:49.0,9.0,9.0,,1,0,0,1,Identify multiplier in written question -- rectangle,4,Identify multiplier in written question -- rectangle-1,4
8946,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-051,1,Fraction:FigureAnswer,2009-01-28 18:38:49.0,2009-01-28 18:39:02.0,2009-01-28 18:39:08.0,2009-01-28 18:39:08.0,19.0,,19.0,0,1,0,1,Label equivalent fraction in visual~~Build fractions from written problem,4~~3,Label equivalent fraction in visual-1~~Build fractions from written problem-1,4~~3
8947,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-051,1,Fraction:EquationAnswer,2009-01-28 18:39:08.0,2009-01-28 18:39:20.0,2009-01-28 18:39:20.0,2009-01-28 18:39:20.0,12.0,12.0,,1,0,0,1,Label equivalent fraction in equivalence statement,4,Label equivalent fraction in equivalence statement-1,4
8948,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-051,1,NumeratorComponent,2009-01-28 18:39:20.0,2009-01-28 18:39:27.0,2009-01-28 18:39:27.0,2009-01-28 18:39:27.0,7.0,7.0,,1,0,0,1,,,,
8949,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-051,1,DenominatorComponent,2009-01-28 18:39:27.0,2009-01-28 18:39:28.0,2009-01-28 18:39:28.0,2009-01-28 18:39:28.0,1.0,1.0,,1,0,0,1,,,,
8950,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-007,1,MultiplyBy,2009-01-28 18:39:37.0,2009-01-28 18:39:44.0,2009-01-28 18:39:44.0,2009-01-28 18:39:44.0,7.0,7.0,,1,0,0,1,Identify multiplier in written question -- rectangle,5,Identify multiplier in written question -- rectangle-1,5
8951,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-007,1,Fraction:FigureAnswer,2009-01-28 18:39:44.0,2009-01-28 18:40:18.0,2009-01-28 18:40:24.0,2009-01-28 18:40:24.0,40.0,,40.0,0,1,0,1,Label equivalent fraction in visual~~Build fractions from written problem,5~~4,Label equivalent fraction in visual-1~~Build fractions from written problem-1,5~~4
8952,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-007,1,Fraction:EquationAnswer,2009-01-28 18:40:24.0,2009-01-28 18:40:28.0,2009-01-28 18:40:28.0,2009-01-28 18:40:28.0,4.0,4.0,,1,0,0,1,Label equivalent fraction in equivalence statement,5,Label equivalent fraction in equivalence statement-1,5
8953,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-007,1,NumeratorComponent,2009-01-28 18:40:28.0,2009-01-28 18:40:35.0,2009-01-28 18:40:35.0,2009-01-28 18:40:35.0,7.0,7.0,,1,0,0,1,,,,
8954,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-007,1,DenominatorComponent,2009-01-28 18:40:35.0,2009-01-28 18:40:38.0,2009-01-28 18:40:38.0,2009-01-28 18:40:38.0,3.0,3.0,,1,0,0,1,,,,
8955,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-059,1,MultiplyBy,2009-01-28 18:40:57.0,2009-01-28 18:41:04.0,2009-01-28 18:41:04.0,2009-01-28 18:41:04.0,7.0,7.0,,1,0,0,1,Identify multiplier in written question -- rectangle,6,Identify multiplier in written question -- rectangle-1,6
8956,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-059,1,Fraction:FigureAnswer,2009-01-28 18:41:04.0,2009-01-28 18:41:21.0,2009-01-28 18:41:21.0,2009-01-28 18:41:21.0,17.0,17.0,,1,0,0,1,Label equivalent fraction in visual~~Build fractions from written problem,6~~5,Label equivalent fraction in visual-1~~Build fractions from written problem-1,6~~5
8957,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-059,1,Fraction:EquationAnswer,2009-01-28 18:41:21.0,2009-01-28 18:41:25.0,2009-01-28 18:41:25.0,2009-01-28 18:41:25.0,4.0,4.0,,1,0,0,1,Label equivalent fraction in equivalence statement,6,Label equivalent fraction in equivalence statement-1,6
8958,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-059,1,NumeratorComponent,2009-01-28 18:41:25.0,2009-01-28 18:41:28.0,2009-01-28 18:41:28.0,2009-01-28 18:41:28.0,3.0,3.0,,1,0,0,1,,,,
8959,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-059,1,DenominatorComponent,2009-01-28 18:41:28.0,2009-01-28 18:41:29.0,2009-01-28 18:41:29.0,2009-01-28 18:41:29.0,1.0,1.0,,1,0,0,1,,,,
8960,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-120,1,MultiplyBy,2009-01-28 18:41:46.0,2009-01-28 18:41:56.0,2009-01-28 18:41:56.0,2009-01-28 18:41:56.0,10.0,10.0,,1,0,0,1,Identify multiplier in written question -- rectangle,7,Identify multiplier in written question -- rectangle-1,7
8961,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-120,1,Fraction:FigureAnswer,2009-01-28 18:41:56.0,2009-01-28 18:42:06.0,2009-01-28 18:42:06.0,2009-01-28 18:42:06.0,10.0,10.0,,1,0,0,1,Label equivalent fraction in visual~~Build fractions from written problem,7~~6,Label equivalent fraction in visual-1~~Build fractions from written problem-1,7~~6
8962,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-120,1,Fraction:EquationAnswer,2009-01-28 18:42:06.0,2009-01-28 18:42:09.0,2009-01-28 18:42:09.0,2009-01-28 18:42:09.0,3.0,3.0,,1,0,0,1,Label equivalent fraction in equivalence statement,7,Label equivalent fraction in equivalence statement-1,7
8963,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-120,1,NumeratorComponent,2009-01-28 18:42:09.0,2009-01-28 18:42:12.0,2009-01-28 18:42:12.0,2009-01-28 18:42:12.0,3.0,3.0,,1,0,0,1,,,,
8964,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-120,1,DenominatorComponent,2009-01-28 18:42:12.0,2009-01-28 18:42:14.0,2009-01-28 18:42:14.0,2009-01-28 18:42:14.0,2.0,2.0,,1,0,0,1,,,,
8965,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-035,1,MultiplyBy,2009-01-28 18:42:23.0,2009-01-28 18:42:29.0,2009-01-28 18:42:29.0,2009-01-28 18:42:29.0,6.0,6.0,,1,0,0,1,Identify multiplier in written question -- rectangle,8,Identify multiplier in written question -- rectangle-1,8
8966,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-035,1,Fraction:FigureAnswer,2009-01-28 18:42:29.0,2009-01-28 18:42:45.0,2009-01-28 18:42:45.0,2009-01-28 18:42:45.0,16.0,16.0,,1,0,0,1,Label equivalent fraction in visual~~Build fractions from written problem,8~~7,Label equivalent fraction in visual-1~~Build fractions from written problem-1,8~~7
8967,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-035,1,Fraction:EquationAnswer,2009-01-28 18:42:45.0,2009-01-28 18:42:49.0,2009-01-28 18:42:49.0,2009-01-28 18:42:49.0,4.0,4.0,,1,0,0,1,Label equivalent fraction in equivalence statement,8,Label equivalent fraction in equivalence statement-1,8
8968,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-035,1,NumeratorComponent,2009-01-28 18:42:49.0,2009-01-28 18:42:52.0,2009-01-28 18:42:52.0,2009-01-28 18:42:52.0,3.0,3.0,,1,0,0,1,,,,
8969,stu_ba5f7d677d,"Unit EQUIVALENT-FRACTIONS, Section EQUIVALENT-FRACTIONS-1",EQFRAC1-035,1,DenominatorComponent,2009-01-28 18:42:52.0,2009-01-28 18:42:53.0,2009-01-28 18:42:53.0,2009-01-28 18:42:53.0,1.0,1.0,,1,0,0,1,,,,
